event,line,flag_id,value,context
event_0667.txt,80,0x2f,1,He started walking just this\r\nmorning! I couldn't believe\r\nmy eyes!\BRK | I can't wait to watch \r\nhim grow up...!\BRK
event_0667.txt,84,0xce,1,I can't wait to watch \r\nhim grow up...!\BRK
event_0670.txt,80,0x2f,1,"He took his first steps \r\ntoday. He's early for his\r\nage. Precocious, like you!\BRK | Or do all parents think their\r\nown baby is the smartest...?\BRK"
event_0670.txt,84,0xcf,1,Or do all parents think their\r\nown baby is the smartest...?\BRK
event_0673.txt,80,0x2f,1,I was so surprised this \r\nmorning when he started \r\nwalking! He couldn't walk \BRK\r\nyesterday at all!\BRK | He's growing up before our\r\nvery eyes!\BRK
event_0673.txt,84,0xd0,1,He's growing up before our\r\nvery eyes!\BRK
event_0676.txt,80,0x2f,1,"Being a parent really shows \r\nyou the joy of life,\r\ndon't you think?\BRK | I can hardly wait to see\r\nwhat he does next!\BRK"
event_0676.txt,84,0xd1,1,I can hardly wait to see\r\nwhat he does next!\BRK
event_0679.txt,45,0xd2,1,"I'm sleepy, so I think I'll \r\ntry to sleep this off now.\BRK"
event_0680.txt,45,0xd3,1,I think I can just sleep it\r\noff and feel better in \r\nthe morning.\BRK
event_0681.txt,45,0xd4,1,I think I'll just sleep for \r\nthe rest of the day. \r\nGood night.\BRK
event_0682.txt,45,0xd5,1,"I think I'm going to hit the\r\nsack early tonight, \r\n\xFF).\BRK"
event_0683.txt,45,0xd6,1,"I took some medicine, so I \r\nthink if I just go to bed\r\nnow I should be alright.\BRK"
event_0684.txt,77,0xd7,2,"I'm taking \xFF*\r\nto the Doctor now, even if\r\nI have to kick him out\BRK\r\nof bed!\BRK"
event_0684.txt,134,0xd7,2,"I understand. \r\nI'm sorry, \xFF*.\BRK | Da-!\BRK"
event_0685.txt,77,0xd8,2,"I'm going to the Clinic now.\r\nI don't care what time \r\nit is!\BRK\WAIT_CLICKCome on, \xFF*!\BRK"
event_0685.txt,134,0xd8,2,"I understand. \r\nI'm sorry, \xFF*.\BRK | Da-!\BRK"
event_0686.txt,77,0xd9,2,"No, I definitely want the\r\nDoctor to look at him. \r\nCome on, \xFF*. \BRK"
event_0686.txt,134,0xd9,2,"I understand. \r\nI'm sorry, \xFF*.\BRK | Da-!\BRK"
event_0687.txt,77,0xda,2,"No, I'm going to the Clinic\r\nnow> I don't care if I have\r\nto kick the Doctor out of \BRK\r\nbed!.\BRK"
event_0687.txt,134,0xda,2,"I understand. \r\nI'm sorry, \xFF*.\BRK | Da-!\BRK"
event_0688.txt,77,0xdb,2,"I'll take him to the Clinic\r\nmyself, \xFF).\r\nCome on, \xFF*.\BRK"
event_0688.txt,134,0xdb,2,I understand. \r\nI'll be more careful.\BRK | Da-!\BRK
event_0689.txt,32,0xe2,1,"New Year's Festival is today\r\nhere from 6 PM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0689.txt,39,0xe2,2,"New Year's Festival is today\r\nhere from 6 PM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0689.txt,52,0xe2,2,"Spring Horse Races are today\r\nhere from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0689.txt,66,0xe2,2,"Announcement of the \r\nCooking Contest theme is \r\nhere at 10 AM. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0689.txt,80,0xe2,2,"The Chicken Festival is\r\ntoday here from 10 AM on.\BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0689.txt,94,0xe2,2,"The Cow Festival is today\r\nhere from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0689.txt,108,0xe2,2,"The Harvest Festival is \r\ntoday here from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0689.txt,122,0xe2,2,"Fall Horse Races are today\r\nhere from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0689.txt,136,0xe2,2,"The Sheep Festival is today\r\nhere from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0689.txt,150,0xe2,2,"The Year End Festival is \r\nhere today from 6 PM on.  \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0690.txt,32,0xe2,1,"New Year's Festival is today\r\nhere from 6 PM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0690.txt,39,0xe2,2,"New Year's Festival is today\r\nhere from 6 PM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0690.txt,52,0xe2,2,"Spring Horse Races are today\r\nhere from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0690.txt,66,0xe2,2,"Announcement of the \r\nCooking Contest theme is \r\nhere at 10 AM. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0690.txt,80,0xe2,2,"The Chicken Festival is\r\ntoday here from 10 AM on.\BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0690.txt,94,0xe2,2,"The Cow Festival is today\r\nhere from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0690.txt,108,0xe2,2,"The Harvest Festival is \r\ntoday here from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0690.txt,122,0xe2,2,"Fall Horse Races are today\r\nhere from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0690.txt,136,0xe2,2,"The Sheep Festival is today\r\nhere from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0690.txt,150,0xe2,2,"The Year End Festival is \r\nhere today from 6 PM on.  \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0691.txt,32,0xe2,1,"New Year's Festival is today\r\nhere from 6 PM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0691.txt,39,0xe2,2,"New Year's Festival is today\r\nhere from 6 PM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0691.txt,52,0xe2,2,"Spring Horse Races are today\r\nhere from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0691.txt,66,0xe2,2,"Announcement of the \r\nCooking Contest theme is \r\nhere at 10 AM. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0691.txt,80,0xe2,2,"The Chicken Festival is\r\ntoday here from 10 AM on.\BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0691.txt,94,0xe2,2,"The Cow Festival is today\r\nhere from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0691.txt,108,0xe2,2,"The Harvest Festival is \r\ntoday here from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0691.txt,122,0xe2,2,"Fall Horse Races are today\r\nhere from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0691.txt,136,0xe2,2,"The Sheep Festival is today\r\nhere from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0691.txt,150,0xe2,2,"The Year End Festival is \r\nhere today from 6 PM on.  \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0692.txt,24,0xe2,1,"Beach Day is today at the\r\nBeach from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0692.txt,31,0xe2,2,"Beach Day is today at the\r\nBeach from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0693.txt,24,0xe2,1,"Beach Day is today at the\r\nBeach from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0693.txt,31,0xe2,2,"Beach Day is today at the\r\nBeach from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK"
event_0694.txt,9,0xe3,1,
event_0694.txt,94,0xe3,2,You'll have to learn to pace\r\nyourself better from now on.\r\nRest here for today. \BRK
event_0694.txt,96,0xe3,0,You'll have to learn to pace\r\nyourself better from now on.\r\nRest here for today. \BRK
event_0695.txt,137,0xe4,1,"Don't worry about it. \r\nI'm just glad my children \r\nare so concerned about me!\BRK\WAIT_CLICKThank you both, dears...\BRK | Just take care, Mom...\BRK"
event_0695.txt,138,0xe5,1,"Don't worry about it. \r\nI'm just glad my children \r\nare so concerned about me!\BRK\WAIT_CLICKThank you both, dears...\BRK | Just take care, Mom...\BRK"
event_0699.txt,111,0xe6,1,"Why can't you just be happy\r\nlike Mom, Rick?\BRK | This mean's he's safe, \r\ndon't you see?\r\nI'm so happy...\BRK"
event_0703.txt,99,0xe7,2,Grrr...\BRK
event_0704.txt,77,0xe8,1,"Gee Karen...Thanks!\BRK | You don't need to thank me!\r\nWe're married, aren't we?\r\nThat's what spouses do.\BRK"
event_0707.txt,165,0xe9,1,...Women! \BRK
event_0709.txt,244,0xea,2,
event_0710.txt,142,0xeb,2,
event_0711.txt,174,0xee,2,
event_0712.txt,88,0xef,1,What\x81fs wrong with Sai?\r\nYour face got all red \r\nsuddenly!\BRK
event_0713.txt,125,0xf0,1,Saibara can be so\r\nstrange sometimes!\BRK
event_0714.txt,172,0xf1,1,"Gray's a great guy, \r\ndon't you think? \BRK"
event_0716.txt,74,0xf3,2,
event_0717.txt,66,0xf9,1,
event_0717.txt,308,0xf9,2,
event_0717.txt,309,0xfa,2,
event_0718.txt,100,0xfb,1,...OK.\BRK | Good. I'll forgive you \r\nthis time.\BRK
event_0721.txt,130,0xfc,1,
event_0724.txt,118,0xfe,1,"Thanks, \xFF!. \r\nNow I feel more confident\r\nin myself. Now to that \r\nletter...\BRK | You think so...?\r\nMaybe I should have written\r\nit more clearly, after \BRK\r\nall...!\BRK\WAIT_CLICKNow I"
event_0724.txt,127,0xfe,0,"You think so...?\r\nMaybe I should have written\r\nit more clearly, after \BRK\r\nall...!\BRK\WAIT_CLICKNow I feel horrible.\r\nWill you leave me alone\r\nnow please? \BRK"
event_0724.txt,133,0xfd,1,"You think so...?\r\nMaybe I should have written\r\nit more clearly, after \BRK\r\nall...!\BRK\WAIT_CLICKNow I feel horrible.\r\nWill you leave me alone\r\nnow please? \BRK"
event_0726.txt,126,0xff,1,"I'm ready to fall in love\r\nwith you all over again, \r\ndear!\BRK | Now I'm getting all\r\nembarrassed...!\BRK"
event_0731.txt,153,0x101,1,Aww...You're no fun!\r\nDon't you know that women \r\nlove a man who knows\BRK\r\nhow to cook?\BRK
event_0731.txt,184,0x100,2,OK. First you...\BRK
event_0732.txt,206,0x102,2,
event_0733.txt,113,0x104,1,"I'm glad I married \r\nyou, Gray!\BRK | Now you're making me\r\nembarrassed...!\BRK"
event_0736.txt,106,0x105,2,
event_0737.txt,185,0x106,2,
event_0738.txt,49,0x108,0,"You see...\r\nI got into a boasting match\r\nwith the Mayor of the next \BRK\r\ntown over, and...\BRK | I have to bring a Diamond\r\nto him today.  \BRK | I have to bring a Bracelet\r\nto him today.  "
event_0738.txt,53,0x108,1,"You see...\r\nI got into a boasting match\r\nwith the Mayor of the next \BRK\r\ntown over, and...\BRK | I have to bring a Diamond\r\nto him today.  \BRK | I have to bring a Bracelet\r\nto him today.  "
event_0738.txt,57,0x108,2,I have to bring a Diamond\r\nto him today.  \BRK | I have to bring a Bracelet\r\nto him today.  \BRK | I have to bring a Green\r\nPepper to him today.  \BRK | I have to bring a Golden\r\nEgg to him to
event_0738.txt,61,0x108,3,I have to bring a Bracelet\r\nto him today.  \BRK | I have to bring a Green\r\nPepper to him today.  \BRK | I have to bring a Golden\r\nEgg to him today.  \BRK | I have to bring Black Grass\r\nto him 
event_0738.txt,65,0x108,4,I have to bring a Green\r\nPepper to him today.  \BRK | I have to bring a Golden\r\nEgg to him today.  \BRK | I have to bring Black Grass\r\nto him today.  \BRK | I have to bring White\r\nGrass to him
event_0738.txt,69,0x108,5,I have to bring a Golden\r\nEgg to him today.  \BRK | I have to bring Black Grass\r\nto him today.  \BRK | I have to bring White\r\nGrass to him today.  \BRK | I have to bring a Truffle\r\nto him toda
event_0738.txt,73,0x108,6,I have to bring Black Grass\r\nto him today.  \BRK | I have to bring White\r\nGrass to him today.  \BRK | I have to bring a Truffle\r\nto him today.  \BRK | I have to bring a Moon\r\nStone to him toda
event_0738.txt,77,0x108,7,I have to bring White\r\nGrass to him today.  \BRK | I have to bring a Truffle\r\nto him today.  \BRK | I have to bring a Moon\r\nStone to him today.  \BRK | I have to bring an AEPFE\r\nApple to him t
event_0738.txt,81,0x108,8,I have to bring a Truffle\r\nto him today.  \BRK | I have to bring a Moon\r\nStone to him today.  \BRK | I have to bring an AEPFE\r\nApple to him today.  \BRK | I have to bring a Rice\r\nCake to him t
event_0738.txt,85,0x108,9,I have to bring a Moon\r\nStone to him today.  \BRK | I have to bring an AEPFE\r\nApple to him today.  \BRK | I have to bring a Rice\r\nCake to him today.  \BRK | I'm sorry to ask this of you\r\nall t
event_0738.txt,109,0x109,0,"I knew you were the kind of \r\nman I could depend on! \BRK\WAIT_CLICKI'll come by around 7PM to \r\npick it up, OK? \r\nI'm very grateful!\BRK | Really...? \r\nI overestimated you, it \r\nseems...\BR"
event_0738.txt,118,0x109,1,"Really...? \r\nI overestimated you, it \r\nseems...\BRK\WAIT_CLICKI'll have to do it myself, \r\nI guess...\BRK"
event_0738.txt,130,0x107,2,
event_0739.txt,35,0x10a,1,"Did you bring it for me, \r\n\xFF!? \BRK\WAIT_CLICKShow me quick!\BRK"
event_0739.txt,40,0x10a,0,"Did you bring it for me, \r\n\xFF!? \BRK\WAIT_CLICKShow me quick!\BRK"
event_0739.txt,157,0x10a,0,"This isn't it. \r\n\BRK | I asked you for a \r\nDiamond, remember? \r\nBring one quick!\BRK"
event_0739.txt,229,0x10a,2,"Sorry, but it has to be a \r\nregular Diamond. \BRK\WAIT_CLICKBring one to me quickly!\BRK"
event_0739.txt,233,0x10a,0,"Sorry, but it has to be a \r\nregular Diamond. \BRK\WAIT_CLICKBring one to me quickly!\BRK"
event_0739.txt,242,0x10a,0,"Sorry, but it has to be a \r\nregular Diamond. \BRK\WAIT_CLICKBring one to me quickly!\BRK | I said I needed a Bracelet, \r\nnot just any piece of \r\njewelry! \BRK\WAIT_CLICKBring one to me quickly!\"
event_0739.txt,251,0x10a,0,"I said I needed a Bracelet, \r\nnot just any piece of \r\njewelry! \BRK\WAIT_CLICKBring one to me quickly!\BRK | I said I needed a Golden \r\nEgg, not just any old Egg!\BRK\WAIT_CLICKBring one to me q"
event_0739.txt,260,0x10a,0,"I said I needed a Golden \r\nEgg, not just any old Egg!\BRK\WAIT_CLICKBring one to me quickly!\BRK | What am I supposed to do \r\nwith an Egg dish!?\BRK\WAIT_CLICKBring me a Golden Egg soon!\BRK"
event_0739.txt,269,0x10a,0,"What am I supposed to do \r\nwith an Egg dish!?\BRK\WAIT_CLICKBring me a Golden Egg soon!\BRK | Sorry, but this isn't the \r\nkind of Grass I need!\BRK | Bring me some Black Grass\r\nquickly!\BRK | Br"
event_0739.txt,286,0x10a,0,"Bring me some Black Grass\r\nquickly!\BRK | Bring me some White Grass\r\nquickly!\BRK | I need a Truffle, not \r\nTruffle Rice! \BRK\WAIT_CLICKBring one to me quickly!\BRK"
event_0739.txt,295,0x10a,0,"I need a Truffle, not \r\nTruffle Rice! \BRK\WAIT_CLICKBring one to me quickly!\BRK | I need a Truffle, not a \r\nnormal Mushroom!\BRK\WAIT_CLICKBring one to me quickly!\BRK"
event_0739.txt,304,0x10a,0,"I need a Truffle, not a \r\nnormal Mushroom!\BRK\WAIT_CLICKBring one to me quickly!\BRK | I need an AEPFE Apple, \r\nnot a normal one!\BRK\WAIT_CLICKBring one to me quickly!\BRK"
event_0739.txt,313,0x10a,0,"I need an AEPFE Apple, \r\nnot a normal one!\BRK\WAIT_CLICKBring one to me quickly!\BRK | It looks delicious, but I \r\nneed an AEPFE Apple, not a \r\nregular one! \BRK\WAIT_CLICKBring one to me quick"
event_0739.txt,322,0x10a,0,"It looks delicious, but I \r\nneed an AEPFE Apple, not a \r\nregular one! \BRK\WAIT_CLICKBring one to me quickly!\BRK | I need an AEPFE Apple, not\r\nApple cooking!\BRK\WAIT_CLICKBring one to me quick"
event_0739.txt,331,0x10a,0,"I need an AEPFE Apple, not\r\nApple cooking!\BRK\WAIT_CLICKBring one to me quickly!\BRK | I need a regular Rice Cake, \r\nnot a cooked one!\BRK\WAIT_CLICKBring one to me quickly!\BRK"
event_0740.txt,55,0x10c,0,"I want to write her a \r\nletter, but I'm kind of\r\nstuck...\BRK | I thought that you might\r\nbe a good person to ask \r\nadvice from. \BRK\WAIT_CLICKDo you have any idea \r\nwhat I should write to "
event_0740.txt,68,0x10c,1,"You're right! I'm \r\nthinking too much about it,\r\nI guess. Simple is best. \BRK | Thanks to your advice, \r\nI've decided to take a \r\nchance and just tell \BRK\r\nAja how I feel. \BRK\WAIT_CLICKT"
event_0740.txt,79,0x10c,1,OK...Sorry to\r\nbother you...\BRK | OK...Sorry to bother you. \BRK\WAIT_CLICKDon't forget to lock you \r\ndoors at night. \BRK
event_0740.txt,96,0x10b,2,
event_0741.txt,47,0x10e,2,
event_0742.txt,144,0x10f,1,
event_0744.txt,113,0x110,2,You made Ellen very \r\nhappy. \BRK
event_0745.txt,182,0x111,1,"He was very shy and \r\neasily embarrassed. \BRK\WAIT_CLICKI can't believe he even \r\nwrote out his feelings \r\nlike he did!\BRK\r\nHe's in heaven now, so \r\nI'll treasure this...\BRK"
event_0749.txt,57,0x1e,1,
event_0749.txt,58,0x112,2,
event_0750.txt,279,0x115,2,
event_0751.txt,297,0x116,1,
event_0753.txt,304,0x117,1,"I knew you could \r\ndo it, honey!\BRK | It wasn't so hard after all!\BRK"
event_0756.txt,113,0x118,1,Yeah. We love to help. \BRK
event_0760.txt,83,0x119,1,"Huh, thanks for the mushy.\r\nstory. Hee hee hee! \BRK | Come by any time. \BRK"
event_0763.txt,416,0x11a,2,
event_0764.txt,243,0x11b,1,
event_0767.txt,65,0x11c,1,"They were so busy that they \r\ndidn't have much time for\r\nme when I was a child. \BRK\WAIT_CLICKI was lonely, and I blamed \r\nthem for not paying \r\nenough attention to me. \BRK | But, now that I"
event_0769.txt,129,0x11d,1,And I used to think that \r\nmy blood type fit my \r\npersonality so well...\BRK
event_0773.txt,166,0x11e,1,
event_0776.txt,227,0x11f,2,
event_0777.txt,116,0x120,1,I guess the voice I \r\nheard was right about the \r\ngood fortune!\BRK\WAIT_CLICKI'll have to spend more \r\ntime in the confessional!\BRK
event_0779.txt,205,0x121,2,
event_0780.txt,17,0x122,2,"Carter's sleeping, so I'll \r\njust sneak out now...\BRK"
event_0781.txt,149,0x123,2,
event_0781.txt,150,0x124,1,
event_0782.txt,24,0x124,2,"Ahh..So you told \r\nAnn and the others for me.\BRK\WAIT_CLICKThis photo shows me with\r\nmy mother and sister.\BRK\WAIT_CLICK | I didn't like the town\r\nwe lived in, so I left my\r\nmother and my si"
event_0783.txt,98,0x126,2,
event_0784.txt,36,0x127,1,"This is the anniversary \r\nof Ann's mother's death.\BRK\WAIT_CLICKAnn lets me take the day \r\noff every year, bless her. \BRK"
event_0786.txt,213,0x129,0,"I knew I shouldn't count on \r\nyou, \xFF!!\BRK"
event_0786.txt,232,0x129,1,"I knew I shouldn't count on \r\nyou, \xFF!!\BRK"
event_0786.txt,245,0x128,1,
event_0792.txt,123,0x12a,1,
event_0794.txt,95,0x12b,2,
event_0795.txt,415,0x12c,2,"Thanks a lot for your help \r\ntoday, \xFF!. \BRK | I'm beat, too!\r\nTime to go home and sleep. \BRK"
event_0796.txt,87,0x12d,2,I don't think you were here\r\nlast summer. \BRK\WAIT_CLICKThe name's Kai. \BRK\WAIT_CLICKKnow that tiny cottage on \r\nthe beach? I run it during\r\nthe summer. \BRK\WAIT_CLICKCome by for a visit som
event_0797.txt,28,0x12e,2,
event_0798.txt,42,0x12f,2,See you next year!\BRK
event_0799.txt,67,0x130,2,"I just can't get excited \r\nabout it now. I'm in a \r\nslump, I guess. \BRK | I'll snap out of it  \r\neventually, but not now. \BRK\WAIT_CLICKSorry. \BRK"
event_0799.txt,68,0x131,1,"I just can't get excited \r\nabout it now. I'm in a \r\nslump, I guess. \BRK | I'll snap out of it  \r\neventually, but not now. \BRK\WAIT_CLICKSorry. \BRK"
event_0800.txt,61,0x132,2,
event_0800.txt,62,0x131,0,
event_0801.txt,80,0x133,1,"...I think if I \r\ncan prevent others from\r\nmeeting the same fate...\BRK\WAIT_CLICKThose two will rest \r\na little bit more \r\npeacefully...\BRK | ...I think so, too. \BRK"
event_0804.txt,139,0x134,1,
event_0806.txt,72,0x135,1,You got a \r\nFishing Rod!\BRK
event_0809.txt,28,0x136,2,
event_0810.txt,53,0x137,2,
event_0811.txt,99,0x138,2,
event_0812.txt,37,0x1c,1,"What this house lacks is a \r\nVase! Believe me, I know \r\nabout such things! \BRK\WAIT_CLICKI happen to have one here \r\nI can sell for just 5000G.\BRK | It\x81fs a very rare vase from\r\nthe Ming "
event_0812.txt,57,0x139,2,
event_0813.txt,28,0x13b,2,
event_0814.txt,28,0x13e,2,
event_0815.txt,156,0x141,2,
event_0816.txt,50,0x146,2,
event_0817.txt,152,0x14b,2,
event_0818.txt,44,0x14c,2,
event_0819.txt,233,0x151,2,"Of course everyone is mad \r\nat you! \BRK\r\nIt's because of that Golden\r\nLumber! \BRK\WAIT_CLICKIf you respected any of us,\r\nyou'd take it down now!!\BRK"
event_0819.txt,445,0x151,0,"Are you still using Golden\r\nLumber? \BRK\WAIT_CLICKWhat a horrid person!\r\nIt's an insult to everyone,\r\nso remove it immediately!\BRK"
event_0819.txt,488,0x152,2,
event_0820.txt,39,0x153,2,"You can now exchange all of \r\nthe Jewels of Truth for \r\nthe Gem of Truth. \BRK | ...But, it seems you can't \r\nhold any more. \BRK\WAIT_CLICKCome back when your \r\nload is lighter. \BRK"
event_0820.txt,60,0x155,2,
event_0821.txt,13,0x156,1,
event_0821.txt,98,0x156,2,I hope my wish \r\ncomes true...\BRK
event_0822.txt,6,0x159,1,"Ta-daaaa!\BRK\WAIT_CLICKYour pedometer has just\r\ncounted 10,000.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK"
event_0822.txt,19,0x159,2,"Ta-daaaa!\BRK\WAIT_CLICKYour pedometer has just\r\ncounted 10,000.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK"
event_0823.txt,6,0x15a,1,"Ta-daaaa!\BRK\WAIT_CLICKYour pedometer has just\r\ncounted 100,000.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK"
event_0823.txt,19,0x15a,2,"Ta-daaaa!\BRK\WAIT_CLICKYour pedometer has just\r\ncounted 100,000.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK"
event_0824.txt,6,0x15b,1,"Ta-daaaa!\BRK\WAIT_CLICKYour pedometer has just\r\ncounted 1,000,000.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK"
event_0824.txt,19,0x15b,2,"Ta-daaaa!\BRK\WAIT_CLICKYour pedometer has just\r\ncounted 1,000,000.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK"
event_0825.txt,6,0x15c,1,"Ta-daaaa!\BRK\WAIT_CLICKYour pedometer has just\r\ncounted 10,000,000.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK"
event_0825.txt,19,0x15c,2,"Ta-daaaa!\BRK\WAIT_CLICKYour pedometer has just\r\ncounted 10,000,000.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK"
event_0826.txt,6,0x15d,1,"Ta-daaaa!\BRK\WAIT_CLICKYour pedometer has just\r\ncounted 100,000,000.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK"
event_0826.txt,19,0x15d,2,"Ta-daaaa!\BRK\WAIT_CLICKYour pedometer has just\r\ncounted 100,000,000.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK"
event_0827.txt,6,0x15e,1,"Ta-daaaa!\BRK\WAIT_CLICKYour pedometer has just\r\ncounted 1,000,000,000.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK"
event_0827.txt,19,0x15e,2,"Ta-daaaa!\BRK\WAIT_CLICKYour pedometer has just\r\ncounted 1,000,000,000.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK"
event_0828.txt,6,0x15f,1,"Ta-daaaa!\BRK\WAIT_CLICKYou have shipped 10,000\r\n\xFF%.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK"
event_0828.txt,20,0x15f,2,"Ta-daaaa!\BRK\WAIT_CLICKYou have shipped 10,000\r\n\xFF%.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK"
event_0829.txt,6,0x160,1,"Ta-daaaa!\BRK\WAIT_CLICKYou have shipped 100,000\r\n\xFF%.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK"
event_0829.txt,20,0x160,2,"Ta-daaaa!\BRK\WAIT_CLICKYou have shipped 100,000\r\n\xFF%.\BRK\WAIT_CLICKCongratulations.\BRK\WAIT_CLICKThat's all.\r\nYou get nothing.\r\nBye.\BRK"
