flag_id,occurrences
0xDC,event_0005.txt:  || event_0202.txt:  || event_0358.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0982.txt:  || event_0991.txt: You can't use that now.\BRK
0xDD,event_0006.txt: Hmm...\BRK || event_0006.txt:  || event_0202.txt:  || event_0358.txt:  || event_0358.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0982.txt:  || event_0991.txt: You can't use that now.\BRK
0xDE,event_0358.txt:  || event_0982.txt:  || event_0982.txt:  || event_0982.txt: 
0xDF,event_0007.txt:  || event_0202.txt:  || event_0358.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0982.txt:  || event_0991.txt: You can't use that now.\BRK
0xE,event_0285.txt: You'll have to wait until \r\nwhat you bought arrives.\BRK | There is a phone.\BRK || event_0285.txt: You'll have to wait until \r\nwhat you bought arrives.\BRK | There is a phone.\BRK || event_0342.txt:  || event_0342.txt:  || event_1051.txt:  || event_1051.txt:  || event_1299.txt:  || event_1299.txt:  || event_1299.txt:  || event_1307.txt: 
0xE0,event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0991.txt: You can't use that now.\BRK
0xE1,event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0991.txt: You can't use that now.\BRK
0xE2,"event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0689.txt: New Year's Festival is today\r\nhere from 6 PM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0689.txt: New Year's Festival is today\r\nhere from 6 PM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0689.txt: Spring Horse Races are today\r\nhere from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0689.txt: Announcement of the \r\nCooking Contest theme is \r\nhere at 10 AM. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0689.txt: The Chicken Festival is\r\ntoday here from 10 AM on.\BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0689.txt: The Cow Festival is today\r\nhere from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0689.txt: The Harvest Festival is \r\ntoday here from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0689.txt: Fall Horse Races are today\r\nhere from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0689.txt: The Sheep Festival is today\r\nhere from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0689.txt: The Year End Festival is \r\nhere today from 6 PM on.  \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0690.txt: New Year's Festival is today\r\nhere from 6 PM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0690.txt: New Year's Festival is today\r\nhere from 6 PM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0690.txt: Spring Horse Races are today\r\nhere from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0690.txt: Announcement of the \r\nCooking Contest theme is \r\nhere at 10 AM. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0690.txt: The Chicken Festival is\r\ntoday here from 10 AM on.\BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0690.txt: The Cow Festival is today\r\nhere from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0690.txt: The Harvest Festival is \r\ntoday here from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0690.txt: Fall Horse Races are today\r\nhere from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0690.txt: The Sheep Festival is today\r\nhere from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0690.txt: The Year End Festival is \r\nhere today from 6 PM on.  \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0691.txt: New Year's Festival is today\r\nhere from 6 PM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0691.txt: New Year's Festival is today\r\nhere from 6 PM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0691.txt: Spring Horse Races are today\r\nhere from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0691.txt: Announcement of the \r\nCooking Contest theme is \r\nhere at 10 AM. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0691.txt: The Chicken Festival is\r\ntoday here from 10 AM on.\BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0691.txt: The Cow Festival is today\r\nhere from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0691.txt: The Harvest Festival is \r\ntoday here from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0691.txt: Fall Horse Races are today\r\nhere from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0691.txt: The Sheep Festival is today\r\nhere from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0691.txt: The Year End Festival is \r\nhere today from 6 PM on.  \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0692.txt: Beach Day is today at the\r\nBeach from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0692.txt: Beach Day is today at the\r\nBeach from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0693.txt: Beach Day is today at the\r\nBeach from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0693.txt: Beach Day is today at the\r\nBeach from 10 AM on. \BRK\WAIT_CLICKRight now I'm getting ready\r\nfor it.\BRK\WAIT_CLICKYou should come, too. \BRK || event_0991.txt: You can't use that now.\BRK"
0xE3,event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0694.txt:  || event_0694.txt:  || event_0694.txt:  || event_0982.txt:  || event_0982.txt:  || event_0991.txt: You can't use that now.\BRK
0xE4,"event_0123.txt:  || event_0123.txt: Where are you going?\BRK | I haven't cleaned \r\nupstairs yet.\r\nPlease don't go up yet.\BRK || event_0124.txt:  || event_0124.txt:  || event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0466.txt: Counter\BRK | Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0523.txt:  || event_0523.txt:  || event_0695.txt: Just take care, Mom...\BRK || event_0991.txt: You can't use that now.\BRK || event_0992.txt: So you're the new guy at\r\nthe farm, eh?\BRK\WAIT_CLICK\xFF!'s not a \r\nbad name, I suppose...\BRK\WAIT_CLICKMy name's Rick. I live\r\nhere with my mom and \r\nsister, Popuri.\BRK || event_0993.txt: Hello, my name is Popuri.\r\nWhat's your's?\BRK\WAIT_CLICKNice to meet you!\BRK || event_0994.txt: Hi, I haven't seen you\r\naround here before!\BRK\WAIT_CLICKAh...I know, you're \r\n\xFF!, right? \r\nThomas mentioned you.\BRK\WAIT_CLICKI'm Lillia. Very nice\r\nto meet you!\BRK || event_1008.txt: I heard that someone new \r\nhad taken over the farm.\BRK\WAIT_CLICKYou name is \r\n\xFF!, huh?\BRK\WAIT_CLICKMine's Karen. \BRK || event_1009.txt: Who are you?\r\nOh, I know, the new lad at \r\nthe farm Thomas was \BRK\r\nmentioning...\BRK\WAIT_CLICKMy name is Sasha, and I \r\nrun the Supermarket.\BRK"
0xE5,"event_0523.txt:  || event_0695.txt: Just take care, Mom...\BRK || event_0982.txt:  || event_0982.txt: "
0xE6,"event_0123.txt:  || event_0123.txt: Where are you going?\BRK | I haven't cleaned \r\nupstairs yet.\r\nPlease don't go up yet.\BRK || event_0124.txt:  || event_0124.txt:  || event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0466.txt: Counter\BRK | Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0523.txt:  || event_0523.txt:  || event_0699.txt: This mean's he's safe, \r\ndon't you see?\r\nI'm so happy...\BRK || event_0991.txt: You can't use that now.\BRK || event_0992.txt: So you're the new guy at\r\nthe farm, eh?\BRK\WAIT_CLICK\xFF!'s not a \r\nbad name, I suppose...\BRK\WAIT_CLICKMy name's Rick. I live\r\nhere with my mom and \r\nsister, Popuri.\BRK || event_0993.txt: Hello, my name is Popuri.\r\nWhat's your's?\BRK\WAIT_CLICKNice to meet you!\BRK || event_0994.txt: Hi, I haven't seen you\r\naround here before!\BRK\WAIT_CLICKAh...I know, you're \r\n\xFF!, right? \r\nThomas mentioned you.\BRK\WAIT_CLICKI'm Lillia. Very nice\r\nto meet you!\BRK || event_0994.txt: Ah, a Blue Feather...\BRK\WAIT_CLICKMy husband went off to look\r\nfor one for me, but then \r\ndidn't come back for a \BRK\r\nlong time!\BRK | My husband wrote me a \r\nwhile ago, saying he\r\nwould  || event_1008.txt: I heard that someone new \r\nhad taken over the farm.\BRK\WAIT_CLICKYou name is \r\n\xFF!, huh?\BRK\WAIT_CLICKMine's Karen. \BRK || event_1009.txt: Who are you?\r\nOh, I know, the new lad at \r\nthe farm Thomas was \BRK\r\nmentioning...\BRK\WAIT_CLICKMy name is Sasha, and I \r\nrun the Supermarket.\BRK"
0xE7,event_0202.txt:  || event_0409.txt:  || event_0409.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0703.txt:  || event_0991.txt: You can't use that now.\BRK
0xE8,"event_0123.txt:  || event_0123.txt: I haven't cleaned \r\nupstairs yet.\r\nPlease don't go up yet.\BRK | I haven't picked up\r\nupstairs yet.\r\nPlease don't go up yet.\BRK || event_0124.txt:  || event_0124.txt:  || event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0523.txt:  || event_0523.txt:  || event_0704.txt: You don't need to thank me!\r\nWe're married, aren't we?\r\nThat's what spouses do.\BRK || event_0991.txt: You can't use that now.\BRK || event_0992.txt: So you're the new guy at\r\nthe farm, eh?\BRK\WAIT_CLICK\xFF!'s not a \r\nbad name, I suppose...\BRK\WAIT_CLICKMy name's Rick. I live\r\nhere with my mom and \r\nsister, Popuri.\BRK || event_0993.txt: Hello, my name is Popuri.\r\nWhat's your's?\BRK\WAIT_CLICKNice to meet you!\BRK || event_0994.txt: Hi, I haven't seen you\r\naround here before!\BRK\WAIT_CLICKAh...I know, you're \r\n\xFF!, right? \r\nThomas mentioned you.\BRK\WAIT_CLICKI'm Lillia. Very nice\r\nto meet you!\BRK || event_1008.txt: I heard that someone new \r\nhad taken over the farm.\BRK\WAIT_CLICKYou name is \r\n\xFF!, huh?\BRK\WAIT_CLICKMine's Karen. \BRK || event_1009.txt: Who are you?\r\nOh, I know, the new lad at \r\nthe farm Thomas was \BRK\r\nmentioning...\BRK\WAIT_CLICKMy name is Sasha, and I \r\nrun the Supermarket.\BRK"
0xE9,event_0108.txt:  || event_0108.txt:  || event_0202.txt:  || event_0440.txt:  || event_0440.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0707.txt:  || event_0991.txt: You can't use that now.\BRK
0xEA,event_0105.txt:  || event_0105.txt:  || event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0709.txt:  || event_0991.txt: You can't use that now.\BRK
0xEB,event_0202.txt:  || event_0374.txt:  || event_0374.txt:  || event_0374.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0710.txt:  || event_0991.txt: You can't use that now.\BRK
0xEC,event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0991.txt: You can't use that now.\BRK
0xED,event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0991.txt: You can't use that now.\BRK
0xEE,"event_0202.txt:  || event_0374.txt:  || event_0374.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0711.txt:  || event_0991.txt: You can't use that now.\BRK || event_1029.txt: It's so pretty!\r\nWhat is it?\BRK | A few days ago, I \r\ntalked with my mommy on the\r\nphone! It was nice to hear \BRK\r\nher voice, but I hope she \r\ncan come home soon...\BRK"
0xEF,event_0188.txt:  || event_0188.txt:  || event_0202.txt:  || event_0371.txt:  || event_0371.txt:  || event_0371.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0712.txt: What\x81fs wrong with Sai?\r\nYour face got all red \r\nsuddenly!\BRK || event_0991.txt: You can't use that now.\BRK
0xF,event_0218.txt: 
0xF0,event_0188.txt:  || event_0188.txt:  || event_0202.txt:  || event_0371.txt:  || event_0371.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0713.txt: Saibara can be so\r\nstrange sometimes!\BRK || event_0991.txt: You can't use that now.\BRK
0xF1,"event_0108.txt:  || event_0108.txt:  || event_0202.txt:  || event_0440.txt:  || event_0440.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0714.txt: Gray's a great guy, \r\ndon't you think? \BRK || event_0715.txt: I talk with Gray a lot at \r\nthe Inn, \BRK\r\nbut this is the first time\r\nhe has come to my place. \BRK || event_0991.txt: You can't use that now.\BRK"
0xF2,event_0202.txt:  || event_0465.txt: Box of Oranges\BRK || event_0466.txt: Counter\BRK || event_0467.txt: Box of Oranges\BRK || event_0468.txt:  || event_0469.txt:  || event_0470.txt:  || event_0471.txt:  || event_0472.txt:  || event_0473.txt:  || event_0474.txt:  || event_0475.txt:  || event_0476.txt:  || event_0477.txt:  || event_0478.txt:  || event_0479.txt:  || event_0480.txt:  || event_0481.txt:  || event_0482.txt: Counter\BRK || event_0483.txt: Table\BRK || event_0484.txt: Counter\BRK || event_0485.txt: Counter\BRK || event_0486.txt: Counter\BRK || event_0487.txt: Counter\BRK || event_0488.txt: Counter\BRK || event_0489.txt: Counter\BRK || event_0991.txt: You can't use that now.\BRK
